IMG ID,Latitude,Longitude,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,MAG
3300020221,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300020603,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300014498,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300003859,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_001
3300003860,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_001
3300021602,49.697,-93.722,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300013315,40.4406,-79.9959,Engineered,Wastewater,Mine water,Industrial wastewater,K_DeepCast_100m_m2_001
3300003910,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_001
3300009781,41.84,-87.68,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_001
3300009720,43.77,142.37,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_001
3300009170,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300014502,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300009037,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300009669,41.53,-90.43,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_001
3300009675,41.53,-90.43,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_001
3300010328,-2.75,121.05,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300009075,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300003861,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_001
3300009029,68.6139,-149.3145,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300005947,68.6137,-149.3144,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300006804,33.8834,-83.4195,Environmental,Terrestrial,Crop,Soil,K_DeepCast_100m_m2_001
3300004564,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300006364,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_001
3300002068,71.2905,-156.788708,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300002072,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300000309,38.107057,-121.647578,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_001
3300002563,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300000108,,,,,,,K_DeepCast_100m_m2_001
3300002569,71.29053,-156.788654,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300001870,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300002564,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300001871,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300019788,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300002069,71.29055,-156.788643,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300002071,71.29053,-156.788654,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300022756,38.9201,-106.9487,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300013092,50.0621,-124.7214,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300002072,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300005956,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300002565,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300005185,45.54,-73.72,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300012225,38.8894,-106.9073,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300018058,3.8381,-73.3194,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300006865,60.1987,-125.5127,Environmental,Aquatic,Sediment,Thermal springs,K_DeepCast_100m_m2_001
3300021080,38.9195,-106.9496,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300010379,50.1318,11.881,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300012495,35.9076,-79.0506,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300012671,38.8896,-106.9073,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300009088,39.7291,-123.6419,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300020016,38.9138,-106.8952,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300009171,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300014882,38.9225,-106.9515,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300001545,46.42,-83.37,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300021081,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300015265,41.1613,-96.6752,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_001
3300006035,,,,,,,K_DeepCast_100m_m2_001
3300019889,38.883,-106.9108,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300009804,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300015053,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300020186,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300021178,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_001
3300006013,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_001
3300002066,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300005295,42.794771,-84.393804,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300015242,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005591,None,None,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300005940,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300021420,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300014166,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012500,35.9076,-79.0506,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300002915,39.73825,-123.6301,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300006056,43.023,-87.895,Engineered,Wastewater,Unclassified,Nutrient removal,K_DeepCast_100m_m2_001
3300005872,42.5502,-72.1737,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300005993,68.6139,-149.3145,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300018032,4.2396,-73.2024,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300005898,38.1087,-121.653,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300000793,-10.171667,-62.7875,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300020198,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300015248,38.9231,-106.9513,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300012678,-78.0557,163.7304,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_001
3300012582,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005655,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
3300020021,38.9871,-107.0011,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005877,38.1087,-121.653,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300002908,39.718176,-123.652732,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300009786,77.0991,-150.2252,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_001
3300006162,41.170727,-78.4726,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_001
3300005863,,,,,,,K_DeepCast_100m_m2_001
3300005541,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300010336,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300006055,71.2999,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300020213,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300020057,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300015245,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300009084,-77.605,163.163,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_001
3300007521,-77.605,163.163,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_001
3300020186,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300020192,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300015360,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300020195,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300005952,68.6139,-149.3145,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300017788,-1.78,29.2,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300021073,38.9197,-106.9492,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300021976,38.883,-106.9108,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300021602,49.697,-93.722,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300020061,38.9365,-106.9428,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300011436,38.978,-107.0026,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300009009,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300000908,38.88,-120.64,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300000597,-10.171667,-62.7875,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300021063,38.96,-106.99,Environmental,Terrestrial,None,Deep subsurface,K_DeepCast_100m_m2_001
3300009183,48.2311,-71.2508,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300012508,35.9076,-79.0506,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300009181,45.4091,-72.0994,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300009163,45.4091,-72.0994,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300010885,46.8319,-72.5,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300009161,45.4091,-72.0994,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300012113,38.9224,-106.9514,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300005879,38.1087,-121.653,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300011444,38.9776,-107.0024,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300001380,43.099444,-73.604444,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_001
3300014873,38.9224,-106.9518,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300006052,41.170727,-78.4726,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_001
3300002223,39.534762,-107.782602,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300018079,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300002515,71.270939,-156.810374,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300000907,38.88,-120.64,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300005660,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
3300002184,42.285437,-81.355591,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_001
3300015241,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300015241,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300003371,37.931388,-122.021761,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300022213,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_001
3300020006,38.9228,-106.9541,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300000754,39.100992,-96.608258,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300009820,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300015241,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300020034,38.9767,-107.0044,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012499,35.9076,-79.0506,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300001394,71.2999,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300003911,18.402889,-66.050054,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300007799,-77.605,163.163,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_001
3300004965,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300019789,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012943,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300021445,41.1613,-96.6752,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012198,39.5673,-123.4758,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300011429,38.9777,-107.003,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300018422,37.9813,-109.5168,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012685,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005186,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300005293,42.406189,-85.40016,Host-associated,Plants,None,Rhizoplane,K_DeepCast_100m_m2_001
3300001686,38.99297339,-123.0674491,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300012680,-78.0456,164.0158,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_001
3300012167,38.8895,-106.9077,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300012676,38.9228,-106.9519,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300010879,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300010878,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300004973,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300013136,-1.64,29.05,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300019997,38.9825,-107.0101,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300009837,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300006059,41.1752,-78.4168,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_001
3300012479,35.9076,-79.0506,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300001904,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300023208,-2.7,121.4042,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300003502,37.931388,-122.021761,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300007230,43.023,-87.895,Engineered,Wastewater,Unclassified,Nutrient removal,K_DeepCast_100m_m2_001
3300019789,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300011395,38.8897,-106.9075,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300005237,38.9383,-110.1342,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_001
3300020580,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300000571,43.292222,-73.604444,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_001
3300021261,39.458,-79.073,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012163,38.9231,-106.9521,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300012490,35.9076,-79.0506,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300012503,35.9076,-79.0506,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300015054,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300021339,38.9206,-106.9514,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300009706,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_001
3300004598,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300002886,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300004785,42.3912,-85.383786,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_001
3300001979,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300021953,-19.28,-43.5919,Environmental,Terrestrial,None,Rock-dwelling (subaerial biofilms),K_DeepCast_100m_m2_001
3300002245,46.42,-83.37,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300010039,38.8707,-122.4274,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005161,45.54,-73.72,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300004502,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300004401,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300002149,39.53,-107.78,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300005158,45.54,-73.72,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300005549,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300021339,38.9206,-106.9514,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300011409,38.8895,-106.9075,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300018068,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300004557,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300014863,38.9227,-106.9509,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300010045,38.8712,-122.4276,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300015053,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300010337,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300015256,38.9226,-106.9518,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300012987,42.4531,-76.3842,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005537,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300011433,38.978,-107.0026,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300007221,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
3300000596,39.100992,-96.608258,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300015054,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005863,,,,,,,K_DeepCast_100m_m2_001
3300013104,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_001
3300021473,49.775,-93.818,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300005334,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300021602,49.697,-93.722,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300005840,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300005295,42.794771,-84.393804,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300011441,38.9779,-107.0031,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300015054,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300011399,38.9779,-107.002,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300010879,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300010878,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300001396,71.2999,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300007323,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
3300005886,38.1087,-121.653,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_001
3300012976,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300005295,42.794771,-84.393804,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300014325,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300004100,42.531427,-72.189946,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300000044,35.9,-79.05,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_001
3300006876,41.7655,-111.8143,Environmental,Terrestrial,Crop,Soil,K_DeepCast_100m_m2_001
3300007225,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
3300004554,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300007324,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
2124908036,64.7,-148.3,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300009181,45.4091,-72.0994,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_001
3300009146,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300005542,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300009797,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300010399,42.3938,-85.3708,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300012122,38.9224,-106.9518,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300009817,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_001
3300010322,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_001
3300000917,38.107057,-121.647578,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_001
3300002459,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_001
3300005331,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_001
3300021051,38.96,-106.99,Environmental,Terrestrial,None,Deep subsurface,K_DeepCast_100m_m2_001
3300009609,38.9223,-106.9517,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_001
3300007602,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_001
3300015372,39.0042816,-77.1012173,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_001
3300005329,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300004489,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300009179,41.224,-82.304,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300014883,38.9227,-106.9515,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300009098,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_001
3300005544,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_001
3300009455,36.42,-116.32,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_001
3300004599,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300006355,39.283,-75.3633,Environmental,Aquatic,None,Freshwater,K_DeepCast_100m_m2_001
3300005104,45.54,-73.72,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
3300014866,38.9223,-106.9517,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_001
3300004572,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_001
3300006038,35.8443,-83.9607,Host-associated,Plants,Unclassified,Endosphere,K_DeepCast_100m_m2_001
3300002903,39.214,-96.5852,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_001
